1.005583240075483741e-08,9.184565406879092146e-12,-5.686638854233882351e-03,4.818039576270480556e-07
9.184565406877970928e-12,1.428505049874510534e-10,-1.016652518537652496e-05,6.995436376240089189e-10
-5.686638854640874499e-03,-1.016652518578802373e-05,4.911586366830383427e+06,-6.441414229914946077e+01
4.818039576324117858e-07,6.995436376294487688e-10,-6.441414229915012868e+01,8.793882595913832647e-04
