1.901755353156245053e+08,-3.343680899511931930e+06,-2.912159216001858297e+01,-2.237313662563162856e+06
-3.343680899510049261e+06,7.000839002792479515e+09,-9.753647416881318088e-01,-7.518144145726991701e+04
-2.912159216000428330e+01,-9.753647416876000120e-01,9.632285547543672613e-06,7.215095103562446655e-01
-2.237313662563297432e+06,-7.518144145725357521e+04,7.215095103564375112e-01,5.521271737540043978e+04
